ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\_config\config.py:96(_get_single_key)
144,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:280(i_N)
3,0.000,0.000,0.120,0.040,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_process.py:337(compile)
6,0.000,0.000,0.000,0.000,{built-in method _hashlib.openssl_sha256}
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:477(<listcomp>)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:78(__new__)
27,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\weakref.py:328(__init__)
8,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\dtypes.py:331(_finalize)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\array_algos\take.py:111(_take_nd_ndarray)
10,0.000,0.000,0.003,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\textwrap.py:342(wrap)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\free_properties\_property_array.py:98(__new__)
144,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemical.py:871(aliases)
30,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\printing\str.py:896(_print_Zero)
39,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\lib\type_check.py:121(real)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:1420(is_extension_array_dtype)
36,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\matrices.py:1035(<genexpr>)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\sanunits\_clarifier.py:355(_compile_ODE)
61,0.000,0.000,0.000,0.000,{method 'encode' of 'str' objects}
150,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:494(i_COD)
37,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\util.py:419(__hash__)
32,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:711(sort_key)
2,0.000,0.000,0.000,0.000,{built-in method pandas._libs.missing.isnaobj}
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\missing.py:259(_isna_string_dtype)
22,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\np\numpy_support.py:85(from_dtype)
1,0.000,0.000,0.042,0.042,C:\Users\joy_c\AppData\Roaming\Python\Python38\site-packages\flexsolve\iterative_solvers.py:131(conditional_aitken)
79,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\fromnumeric.py:1115(_argmax_dispatcher)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:884(__init__)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\module.py:230(_dispose)
1,0.000,0.000,0.006,0.006,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1563(_write_state)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\indexer.py:67(isempty)
131,0.000,0.000,0.000,0.000,{built-in method _imp.acquire_lock}
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\typing.py:659(__init__)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\inference.py:390(is_dataclass)
113,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\value.py:123(is_function)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1302(<listcomp>)
15/11,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\expr.py:119(<listcomp>)
39,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_components.py:532(component_data_array)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\numbers.py:2147(__divmod__)
144,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:393(f_Vmass_Totmass)
54,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\matrices.py:1090(<genexpr>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\construction.py:463(sanitize_array)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1199(_create_empty_module)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\multi.py:299(__new__)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\construction.py:528(convert)
132,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:518(i_NOD)
3,0.000,0.000,0.023,0.008,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:995(_finalize_specific)
75,0.000,0.000,0.000,0.000,{method '__contains__' of 'frozenset' objects}
10,0.000,0.000,0.000,0.000,{method 'expandtabs' of 'str' objects}
34,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\inference.py:321(is_hashable)
60,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_phase.py:133(phase)
20,0.000,0.000,0.000,0.000,{method 'max' of 'numpy.ndarray' objects}
37,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemicals.py:1090(__iter__)
20,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\utilities\lambdify.py:917(_module_present)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:476(_consolidate_check)
54,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_process.py:128(ID)
22,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\np\numpy_support.py:220(map_layout)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:1727(empty)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\printing\numpy.py:353(__init__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\executionengine.py:77(add_module)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\module.py:241(_dispose)
20,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemicals.py:139(__getitem__)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\matrices.py:1030(<listcomp>)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:354(cache_from_source)
10,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(zeros_like)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\targets.py:9(get_process_triple)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\scipy\linalg\blas.py:325(_get_funcs)
132,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:288(i_P)
2,0.000,0.000,0.001,0.001,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_waste_stream.py:804(conc)
5,0.000,0.000,0.000,0.000,{built-in method pandas._libs.lib.is_datetime_array}
3,0.000,0.000,0.055,0.018,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:636(load_overload)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_unit.py:637(_setup)
2,0.000,0.000,0.000,0.000,{pandas._libs.algos.take_1d_int64_int64}
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\flags.py:47(__init__)
126,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:368(f_BOD5_COD)
5,0.000,0.000,0.002,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\textwrap.py:368(wrap)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\context.py:8(get_global_context)
13,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\util.py:431(__eq__)
1,0.000,0.000,2.270,2.270,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1553(<listcomp>)
3,0.000,0.000,0.007,0.002,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:2765(multiply)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\ntpath.py:124(splitdrive)
135,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemical.py:864(CAS)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:738(_eval_is_extended_positive)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\ntpath.py:77(join)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\fluids\numerics\__init__.py:757(derivative)
126,0.000,0.000,0.000,0.000,{built-in method _thread.get_ident}
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\fromnumeric.py:199(reshape)
46,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:832(mol)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\utilities\lambdify.py:925(_get_namespace)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1340(<listcomp>)
140,0.000,0.000,0.000,0.000,{method 'item' of 'numpy.ndarray' objects}
30,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:937(_sanity_check)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\contextlib.py:415(enter_context)
33,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:151(__exit__)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\registry.py:740(_get_dimensionality)
30,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_sanstream.py:425(components)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemicals.py:528(<listcomp>)
60,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\common.py:597(shape)
15,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(reshape)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\series.py:627(name)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\executionengine.py:57(get_function_address)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\ir\module.py:7(__init__)
9,0.000,0.000,0.000,0.000,{method 'any' of 'numpy.ndarray' objects}
14,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\typing.py:646(_is_dunder)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\matrices.py:1037(<listcomp>)
79,0.000,0.000,0.000,0.000,{method 'lower' of 'str' objects}
24,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\weakref.py:382(__getitem__)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\_config\config.py:579(_get_deprecated_option)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:779(is_unsigned_integer_dtype)
30,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\printing\precedence.py:73(precedence_Integer)
18/12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\contextlib.py:108(__enter__)
10,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\utils\decorators\chemicals_user.py:23(_load_chemicals)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\ffi.py:253(__del__)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\registry.py:839(_get_root_units)
36,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:824(phase)
6,0.000,0.000,0.004,0.001,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\repmatrix.py:316(__new__)
8,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(vstack)
126,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:379(f_uBOD_COD)
2,0.000,0.000,0.001,0.000,<frozen importlib._bootstrap>:890(_find_spec)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\_config\config.py:565(_get_root)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\base.py:395(insert_user_function)
90,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemical.py:905(iupac_name)
30,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\matrices\matrices.py:1007(<lambda>)
108,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:350(i_charge)
29,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\copyreg.py:41(_reconstructor)
5,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\construction.py:688(_get_axes)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\scipy\integrate\_ivp\base.py:115(__init__)
108,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:296(i_K)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\sanunits\_abstract.py:296(_run)
14,0.000,0.000,0.000,0.000,{method 'view' of 'numpy.ndarray' objects}
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\ipykernel\iostream.py:206(schedule)
22,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\types\misc.py:50(unliteral)
131,0.000,0.000,0.000,0.000,{built-in method _imp.release_lock}
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:3317(get_loc)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:1539(__init__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
4,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1304(_eval_is_rational)
27,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\weakref.py:323(__new__)
10,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\textwrap.py:336(_split_chunks)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\missing.py:144(_isna)
5,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:1268(<listcomp>)
33,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:143(__init__)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\series.py:528(_set_axis)
20,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:828(phase)
117,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:485(organic)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\collections\__init__.py:912(__contains__)
12,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:725(is_signed_integer_dtype)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\free_energy.py:29(Liquid_Enthalpy_Ref_Gas)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_components.py:622(<listcomp>)
18,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\contextlib.py:238(helper)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\mixture\ideal_mixture_model.py:101(__call__)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1405(_summary)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:445(as_coeff_Add)
1,0.000,0.000,0.001,0.001,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\add.py:822(_eval_is_extended_negative)
3,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:687(_index_key)
9,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\ffi.py:260(__str__)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\targets.py:80(get_host_cpu_name)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
102,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:304(i_Mg)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\scipy\linalg\blas.py:259(find_best_blas_type)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\ffi.py:369(__hash__)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\typing.py:120(_type_check)
22,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\units_of_measure.py:155(conversion_factor)
1,0.000,0.000,0.002,0.002,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\multi.py:429(from_arrays)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:530(__init__)
6,0.000,0.000,0.000,0.000,{method 'hexdigest' of '_hashlib.HASH' objects}
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1412(_eval_real_imag)
8,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:496(is_categorical_dtype)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:974(get_pointer_to_function)
102,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_component.py:312(i_Ca)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:4587(__getitem__)
45,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\base.py:43(<genexpr>)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\series.py:577(name)
61,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numpy\core\multiarray.py:75(empty_like)
30,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_stream.py:808(T)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\util.py:876(to_units_container)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\common.py:190(is_sparse)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:701(<lambda>)
54,0.000,0.000,0.000,0.000,{method 'setflags' of 'numpy.ndarray' objects}
3,0.000,0.000,0.051,0.017,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\caching.py:401(rebuild)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:1289(magic_tuple)
1,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\biosteam\biosteam\_system.py:1345(_setup)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\mpmath\libmp\libmpf.py:950(mpf_div)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemicals.py:529(<listcomp>)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\mul.py:1338(_eval_is_integer)
75,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\core\symbol.py:678(literal)
3,0.000,0.000,0.007,0.002,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\sympy\polys\matrices\domainmatrix.py:922(matmul)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_components.py:616(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_components.py:624(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\codegen.py:768(_finalize_dynamic_globals)
49,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\util.py:413(__getitem__)
20,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\_collections_abc.py:271(__subclasshook__)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:756(_reset_identity)
7,0.000,0.000,0.001,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\mixture\mixture.py:61(iter_temperature)
3/1,0.000,0.000,0.007,0.007,<frozen importlib._bootstrap>:956(_find_and_load_unlocked)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\indexer.py:43(find_main_phase)
2,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\dtypes\dtypes.py:547(update_dtype)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\typing\context.py:432(_load_builtins)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\thermosteam\_chemicals.py:592(<listcomp>)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Dropbox\PhD\Research\QSD\codes_developing\QSDsan\qsdsan\_components.py:620(<listcomp>)
5,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\indexes\base.py:4638(_can_hold_identifiers_and_holds_name)
15,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pandas\core\internals\managers.py:1674(internal_values)
6,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\llvmlite\binding\module.py:52(__init__)
7,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\pint\registry.py:378(UnitsContainer)
3,0.000,0.000,0.000,0.000,C:\Users\joy_c\Anaconda3\envs\dev\lib\site-packages\numba\core\itanium_mangler.py:219(prepend_namespace)
