	Time	Q_in	X_BH	X_I	X_ND	X_P	X_S	S_ALK	S_I	S_ND	S_NH	S_NO	S_O	S_S	X_BA
7363	73.620991	39531.9	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
7364	73.630882	41258.397	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7365	73.640963	44953.631	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7366	73.650771	45647.41	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7367	73.661877	44770.247	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7368	73.672491	42638.235	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7369	73.681641	41013.706	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7370	73.690921	40464.741	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7371	73.703091	40650.441	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7372	73.714002	43685.955	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7373	73.724035	44572.084	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7374	73.731714	44452.853	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7375	73.740993	44766.191	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7376	73.750202	46279.996	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7377	73.760306	48774.153	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7378	73.77018	45591.117	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7379	73.780772	40480.433	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7380	73.791443	44889.849	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7381	73.800339	45420.208	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7382	73.81062	45669.075	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7383	73.822646	43556.857	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7384	73.832197	44154.778	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7385	73.842708	44671.127	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7386	73.852943	44213.714	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7387	73.86165	43215.307	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7388	73.871545	41673.035	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7389	73.881129	42054.689	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7390	73.890609	44637.836	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7391	73.901676	43725.759	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7392	73.913128	42707.003	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7393	73.922813	42682.579	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7394	73.933008	42586.158	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7395	73.941977	41277.332	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7396	73.952134	40738.02	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7397	73.96225	42556.216	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7398	73.973028	39655.213	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7399	73.981433	36757.649	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7400	73.990414	37389.728	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7401	74.000165	37323.049	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7402	74.01013	34029.912	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7403	74.020017	34866.403	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7404	74.030565	46321.908	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7405	74.04117	111422.23	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7406	74.050676	119811.23	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7407	74.061736	119780.51	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7408	74.070518	117203.19	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7409	74.082931	119189.27	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7410	74.092112	119267.06	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7411	74.102848	119491.4	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7412	74.110467	78938.273	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7413	74.121441	44888.264	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7414	74.131351	42875.204	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7415	74.140885	44012.229	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7416	74.151369	42709.04	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7417	74.163201	42716.103	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7418	74.17155	40707.482	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7419	74.18265	40470.24	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7420	74.193444	43301.252	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7421	74.20114	42408.09	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7422	74.211907	40501.27	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7423	74.220524	42841.976	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7424	74.230509	44483.214	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7425	74.240273	39117.18	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7426	74.250389	42979.326	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7427	74.260414	41461.296	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7428	74.270619	44030.28	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7429	74.280247	47397.399	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7430	74.290006	46136.94	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7431	74.301071	45871.675	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7432	74.310188	46013.092	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7433	74.321272	43602.713	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7434	74.330146	88556.972	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7435	74.342667	110294.89	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7436	74.351784	113513.73	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7437	74.361331	116270.57	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7438	74.370166	117760.33	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7439	74.383059	117533.98	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7440	74.390063	86779.208	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7441	74.400443	46230.763	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7442	74.410138	43366.003	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7443	74.421387	43354.259	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7444	74.432471	41055.495	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7445	74.442799	42132.282	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7446	74.451806	44299.231	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7447	74.461072	44204.933	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7448	74.470122	44476.452	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7449	74.480397	44612.002	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7450	74.490446	44084.473	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7451	74.500019	42714.158	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7452	74.51027	40844.472	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7453	74.52019	39407.074	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7454	74.530223	41417.41	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7455	74.541258	37540.664	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7456	74.551986	40937.884	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
7457	74.562168	39992.614	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
7458	74.572819	39790.03	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
7459	74.582312	42646.175	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
7460	74.592421	46746.996	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
7461	74.600704	43954.43	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
7462	74.61454	41641.546	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
7463	74.622279	43781.947	13.3733333333333	20.04	15.288	0.01	100.3	30.0	87.5166666666667	10.192	47.32	0.01	0.01	262.55	0.01
7464	74.633436	42915.817	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7465	74.641308	42984.131	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7466	74.650513	43734.084	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7467	74.664929	44260.183	13.3733333333333	20.04	14.994	0.01	100.3	30.0	87.5166666666667	9.996	46.41	0.01	0.01	262.55	0.01
7468	74.673396	47098.874	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7469	74.681061	46765.578	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7470	74.691008	41755.489	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7471	74.701909	40277.568	13.26	19.87	14.994	0.01	99.45	30.0	86.775	9.996	46.41	0.01	0.01	260.325	0.01
7472	74.712203	43276.767	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7473	74.720393	42184.166	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7474	74.731905	43344.916	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7475	74.740375	41941.3	12.8066666666667	19.19	14.994	0.01	96.05	30.0	83.8083333333333	9.996	46.41	0.01	0.01	251.425	0.01
7476	74.750095	45634.387	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7477	74.760385	43296.675	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7478	74.77061	41112.495	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7479	74.781009	41555.901	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7480	74.79137	42876.14	12.3533333333333	18.51	15.582	0.01	92.65	30.0	80.8416666666667	10.388	48.23	0.01	0.01	242.525	0.01
7481	74.801691	35003.308	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7482	74.811688	43792.189	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7483	74.820609	46495.202	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7484	74.831678	46168.209	12.1266666666667	18.17	15.729	0.01	90.95	30.0	79.3583333333333	10.486	48.685	0.01	0.01	238.075	0.01
7485	74.843665	45533.574	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7486	74.852459	42991.114	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7487	74.862667	41446.122	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7488	74.873151	44622.138	11.9	17.83	15.141	0.01	89.25	30.0	77.875	10.094	46.865	0.01	0.01	233.625	0.01
7489	74.880253	44095.431	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7490	74.892294	49239.197	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7491	74.900135	51683.08	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7492	74.91145	48325.26	11.9	17.83	14.7	0.01	89.25	30.0	77.875	9.8	45.5	0.01	0.01	233.625	0.01
7493	74.922719	44271.542	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7494	74.930337	42576.318	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7495	74.941499	43072.585	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7496	74.952694	44495.962	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7497	74.961741	43335.7	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7498	74.970017	42227.882	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7499	74.980363	41458.902	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7500	74.990029	40883.197	12.1266666666667	18.17	14.406	0.01	90.95	30.0	79.3583333333333	9.604	44.59	0.01	0.01	238.075	0.01
7501	75.000542	39011.293	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7502	75.010232	41027.794	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7503	75.020237	39548.636	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7504	75.030137	45601.807	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7505	75.040107	44317.871	11.56	17.32	14.7	0.01	86.7	30.0	75.65	9.8	45.5	0.01	0.01	226.95	0.01
7506	75.05045	41719.128	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7507	75.060732	40874.907	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7508	75.072111	40111.324	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7509	75.081195	42073.928	11.3333333333333	16.98	14.553	0.01	85.0	30.0	74.1666666666667	9.702	45.045	0.01	0.01	222.5	0.01
7510	75.090716	46929.823	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7511	75.103468	47424.144	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7512	75.112255	43788.245	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7513	75.122859	44718.766	10.9933333333333	16.47	14.406	0.01	82.45	30.0	71.9416666666667	9.604	44.59	0.01	0.01	215.825	0.01
7514	75.133252	42608.406	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7515	75.140439	66909.227	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7516	75.151908	104529.76	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7517	75.162301	115133.5	10.6533333333333	15.96	14.553	0.01	79.9	30.0	69.7166666666667	9.702	45.045	0.01	0.01	209.15	0.01
7518	75.171138	116169.64	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7519	75.181115	117458.28	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7520	75.192711	119689.34	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7521	75.201391	94552.136	10.0866666666667	15.11	14.259	0.01	75.65	30.0	66.0083333333333	9.506	44.135	0.01	0.01	198.025	0.01
7522	75.210016	47172.919	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7523	75.220978	40745.261	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7524	75.231192	39860.527	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7525	75.242813	40460.9	9.52	14.26	13.818	0.01	71.4	30.0	62.3	9.212	42.77	0.01	0.01	186.9	0.01
7526	75.251193	42049.917	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7527	75.260326	40626.244	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7528	75.270745	39748.845	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7529	75.280461	39986.017	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7530	75.290171	42205.957	9.06666666666667	13.58	13.524	0.01	68.0	30.0	59.3333333333333	9.016	41.86	0.01	0.01	178.0	0.01
7531	75.301418	43912.501	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7532	75.3124	39980.288	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7533	75.320514	37962.144	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7534	75.332855	36630.8	8.72666666666667	13.07	13.083	0.01	65.45	30.0	57.1083333333333	8.722	40.495	0.01	0.01	171.325	0.01
7535	75.34177	43836.586	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7536	75.351852	47044.866	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7537	75.361722	44418.002	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7538	75.371334	44386.053	8.61333333333333	12.9	12.789	0.01	64.6	30.0	56.3666666666667	8.526	39.585	0.01	0.01	169.1	0.01
7539	75.381422	45103.173	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7540	75.392554	44541.434	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7541	75.402251	43466.789	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7542	75.411792	41370.361	9.06666666666667	13.58	13.377	0.01	68.0	30.0	59.3333333333333	8.918	41.405	0.01	0.01	178.0	0.01
7543	75.42074	41832.761	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7544	75.431357	44417.003	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7545	75.443101	42543.601	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7546	75.452531	42969.045	10.0866666666667	15.11	14.994	0.01	75.65	30.0	66.0083333333333	9.996	46.41	0.01	0.01	198.025	0.01
7547	75.462814	44934.531	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7548	75.470934	44271.018	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7549	75.480278	41851.626	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7550	75.492681	38911.962	11.3333333333333	16.98	16.023	0.01	85.0	30.0	74.1666666666667	10.682	49.595	0.01	0.01	222.5	0.01
7551	75.500014	37254.83	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7552	75.510163	45145.38	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7553	75.520567	48320.184	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7554	75.53024	40159.301	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7555	75.54057	37186.636	12.4666666666667	18.68	16.611	0.01	93.5	30.0	81.5833333333333	11.074	51.415	0.01	0.01	244.75	0.01
7556	75.552025	42514.975	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
7557	75.561126	41965.271	13.0333333333333	19.53	16.17	0.01	97.75	30.0	85.2916666666667	10.78	50.05	0.01	0.01	255.875	0.01
